Año: 2020 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 42.3 | Velocidad máximo: 75.2 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 45.3 | desvío (%): 22.3 | cambio de velocidad (%): 7.9 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:11 | Hora de llegar a la Unimet: 07:27 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m.
Año: 2024 | Número de personas: 3 | Velocidad: 27.5 | Velocidad inicial: 25.3 | Velocidad máximo: 45.1 | Velocidad promedio: 27.5 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 64.5 | desvío (%): 29.3 | cambio de velocidad (%): 3.0 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:06 | Hora de llegar a la Unimet: 07:28 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m., de 12 a 2 p.m.
Año: 2024 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 42.8 | Velocidad máximo: 76.2 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 39.9 | desvío (%): 17.8 | cambio de velocidad (%): 7.8 | Demora estimada (min): 0 | Tipo de Carro: Ridery/Yummy/Taxi | carro/moto/wawa/taxi: taxi | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:13 | Hora de llegar a la Unimet: 07:29 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
Año: 2024 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 50.4 | Velocidad máximo: 89.6 | Velocidad promedio: 38.8 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 31.6 | desvío (%): 21.5 | cambio de velocidad (%): 4.6 | Demora estimada (min): 44.2 | Tipo de Carro: Ridery/Yummy/Taxi | carro/moto/wawa/taxi: taxi | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 08:29 | Hora de llegar a la Unimet: 08:44 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 12 a 2 p.m.
Año: 2024 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 45.5 | Velocidad máximo: 80.8 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 51.6 | desvío (%): 8.7 | cambio de velocidad (%): 4.3 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:01 | Hora de llegar a la Unimet: 07:16 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m.
Año: 2024 | Número de personas: 13 | Velocidad: 39.9 | Velocidad inicial: 41.3 | Velocidad máximo: 73.4 | Velocidad promedio: 39.9 | Ubicación: Guarenas/Guatire | Tipo de vía: autopista | Zona donde vive: Guarenas/Guatire | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 36.6 | desvío (%): 2.9 | cambio de velocidad (%): 4.1 | Demora estimada (min): 0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:22 | Hora de llegar a la Unimet: 07:37 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 2 a 4 p.m.
Año: 2024 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 49.1 | Velocidad máximo: 87.3 | Velocidad promedio: 38.8 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 38.5 | desvío (%): 24.1 | cambio de velocidad (%): 5.9 | Demora estimada (min): 50.1 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 08:35 | Hora de llegar a la Unimet: 08:50 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
Año: 2024 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 43.5 | Velocidad máximo: 77.3 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 58.7 | desvío (%): 20.3 | cambio de velocidad (%): 5.9 | Demora estimada (min): 63.2 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 08:48 | Hora de llegar a la Unimet: 09:03 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 10 a 12 a.m., de 2 a 4 p.m.
Año: 2024 | Número de personas: 1 | Velocidad: 22.1 | Velocidad inicial: 20.2 | Velocidad máximo: 35.9 | Velocidad promedio: 22.1 | Ubicación: Resto del Municipio Sucre | Tipo de vía: urbana | Zona donde vive: Resto del Municipio Sucre | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Lento | reacción a situación externa (%): 64.1 | desvío (%): 11.1 | cambio de velocidad (%): 5.1 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:00 | Hora de llegar a la Unimet: 07:28 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m., de 2 a 4 p.m.
Año: 2024 | Número de personas: 19 | Velocidad: 49.4 | Velocidad inicial: 51.3 | Velocidad máximo: 91.2 | Velocidad promedio: 49.4 | Ubicación: Guarenas/Guatire | Tipo de vía: autopista | Zona donde vive: Guarenas/Guatire | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 34.3 | desvío (%): 21.8 | cambio de velocidad (%): 7.9 | Demora estimada (min): 0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:10 | Hora de llegar a la Unimet: 07:22 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m., de 12 a 2 p.m., de 2 a 4 p.m.
Año: 2024 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 43.9 | Velocidad máximo: 78.1 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 57.4 | desvío (%): 20.0 | cambio de velocidad (%): 10.4 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:35 | Hora de llegar a la Unimet: 07:50 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2024 | Número de personas: 3 | Velocidad: 37.9 | Velocidad inicial: 35.2 | Velocidad máximo: 62.5 | Velocidad promedio: 37.9 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 54.2 | desvío (%): 12.3 | cambio de velocidad (%): 6.3 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:29 | Hora de llegar a la Unimet: 07:45 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2024 | Número de personas: 3 | Velocidad: 28.7 | Velocidad inicial: 26.5 | Velocidad máximo: 47.1 | Velocidad promedio: 28.7 | Ubicación: Municipio Libertador | Tipo de vía: urbana | Zona donde vive: Municipio Libertador | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 55.6 | desvío (%): 11.7 | cambio de velocidad (%): 3.8 | Demora estimada (min): 15.4 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 07:55 | Hora de llegar a la Unimet: 08:15 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m.
Año: 2024 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 39.5 | Velocidad máximo: 70.2 | Velocidad promedio: 38.8 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 26.1 | desvío (%): 13.8 | cambio de velocidad (%): 5.5 | Demora estimada (min): 22.6 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 08:07 | Hora de llegar a la Unimet: 08:23 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 10 a 12 a.m.
Año: 2024 | Número de personas: 1 | Velocidad: 33.2 | Velocidad inicial: 30.7 | Velocidad máximo: 54.6 | Velocidad promedio: 33.2 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 61.3 | desvío (%): 21.5 | cambio de velocidad (%): 3.5 | Demora estimada (min): 0 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:13 | Hora de llegar a la Unimet: 07:31 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2024 | Número de personas: 6 | Velocidad: 37.3 | Velocidad inicial: 38.6 | Velocidad máximo: 68.6 | Velocidad promedio: 37.3 | Ubicación: Guarenas/Guatire | Tipo de vía: autopista | Zona donde vive: Guarenas/Guatire | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 50.6 | desvío (%): 13.1 | cambio de velocidad (%): 4.2 | Demora estimada (min): 0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:31 | Hora de llegar a la Unimet: 07:48 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m.
Año: 2025 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 52.7 | Velocidad máximo: 93.7 | Velocidad promedio: 38.8 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 78.2 | desvío (%): 12.6 | cambio de velocidad (%): 3.0 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:42 | Hora de llegar a la Unimet: 07:58 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m.
Año: 2025 | Número de personas: 3 | Velocidad: 58.4 | Velocidad inicial: 54.6 | Velocidad máximo: 97.0 | Velocidad promedio: 58.4 | Ubicación: Guarenas/Guatire | Tipo de vía: autopista | Zona donde vive: Guarenas/Guatire | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 41.7 | desvío (%): 31.2 | cambio de velocidad (%): 2.6 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:28 | Hora de llegar a la Unimet: 07:38 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 4 a 6 p.m.
Año: 2025 | Número de personas: 3 | Velocidad: 37.1 | Velocidad inicial: 34.5 | Velocidad máximo: 61.3 | Velocidad promedio: 37.1 | Ubicación: Municipio Libertador | Tipo de vía: urbana | Zona donde vive: Municipio Libertador | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 49.3 | desvío (%): 21.3 | cambio de velocidad (%): 5.7 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:40 | Hora de llegar a la Unimet: 07:57 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 12 a 2 p.m., de 2 a 4 p.m.
Año: 2025 | Número de personas: 3 | Velocidad: 29.1 | Velocidad inicial: 26.9 | Velocidad máximo: 47.8 | Velocidad promedio: 29.1 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 52.7 | desvío (%): 27.7 | cambio de velocidad (%): 7.3 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 06:57 | Hora de llegar a la Unimet: 07:18 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 10 a 12 a.m.
Año: 2025 | Número de personas: 3 | Velocidad: 37.7 | Velocidad inicial: 35.0 | Velocidad máximo: 62.2 | Velocidad promedio: 37.7 | Ubicación: Municipo Chacao | Tipo de vía: urbana | Zona donde vive: Municipo Chacao | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 50.8 | desvío (%): 21.7 | cambio de velocidad (%): 5.4 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:24 | Hora de llegar a la Unimet: 07:40 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 12 a 2 p.m.
Año: 2025 | Número de personas: 1 | Velocidad: 34.2 | Velocidad inicial: 31.7 | Velocidad máximo: 56.4 | Velocidad promedio: 34.2 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 45.6 | desvío (%): 19.2 | cambio de velocidad (%): 8.1 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:40 | Hora de llegar a la Unimet: 07:58 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2025 | Número de personas: 1 | Velocidad: 26.1 | Velocidad inicial: 24.0 | Velocidad máximo: 42.7 | Velocidad promedio: 26.1 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 70.6 | desvío (%): 17.0 | cambio de velocidad (%): 7.4 | Demora estimada (min): 8.3 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 07:45 | Hora de llegar a la Unimet: 08:08 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2025 | Número de personas: 1 | Velocidad: 36.0 | Velocidad inicial: 33.4 | Velocidad máximo: 59.3 | Velocidad promedio: 36.0 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Lento | reacción a situación externa (%): 41.9 | desvío (%): 12.5 | cambio de velocidad (%): 4.3 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 06:36 | Hora de llegar a la Unimet: 06:53 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 12 a 2 p.m., de 4 a 6 p.m.
Año: 2025 | Número de personas: 1 | Velocidad: 26.1 | Velocidad inicial: 24.0 | Velocidad máximo: 42.7 | Velocidad promedio: 26.1 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 70.6 | desvío (%): 17.0 | cambio de velocidad (%): 7.4 | Demora estimada (min): 8.3 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 07:45 | Hora de llegar a la Unimet: 08:08 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2025 | Número de personas: 1 | Velocidad: 36.0 | Velocidad inicial: 33.4 | Velocidad máximo: 59.3 | Velocidad promedio: 36.0 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Lento | reacción a situación externa (%): 41.9 | desvío (%): 12.5 | cambio de velocidad (%): 4.3 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 06:36 | Hora de llegar a la Unimet: 06:53 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 12 a 2 p.m., de 4 a 6 p.m.
Año: 2025 | Número de personas: 1 | Velocidad: 36.0 | Velocidad inicial: 33.4 | Velocidad máximo: 59.3 | Velocidad promedio: 36.0 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Lento | reacción a situación externa (%): 41.9 | desvío (%): 12.5 | cambio de velocidad (%): 4.3 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 06:36 | Hora de llegar a la Unimet: 06:53 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 12 a 2 p.m., de 4 a 6 p.m.
Año: 2025 | Número de personas: 3 | Velocidad: 37.1 | Velocidad inicial: 34.5 | Velocidad máximo: 61.3 | Velocidad promedio: 37.1 | Ubicación: Municipio Libertador | Tipo de vía: urbana | Zona donde vive: Municipio Libertador | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 49.3 | desvío (%): 21.3 | cambio de velocidad (%): 5.7 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:40 | Hora de llegar a la Unimet: 07:57 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 12 a 2 p.m., de 2 a 4 p.m.
Año: 2025 | Número de personas: 1 | Velocidad: 26.1 | Velocidad inicial: 24.0 | Velocidad máximo: 42.7 | Velocidad promedio: 26.1 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 70.6 | desvío (%): 17.0 | cambio de velocidad (%): 7.4 | Demora estimada (min): 8.3 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 07:45 | Hora de llegar a la Unimet: 08:08 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2025 | Número de personas: 3 | Velocidad: 37.7 | Velocidad inicial: 35.0 | Velocidad máximo: 62.2 | Velocidad promedio: 37.7 | Ubicación: Municipo Chacao | Tipo de vía: urbana | Zona donde vive: Municipo Chacao | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 50.8 | desvío (%): 21.7 | cambio de velocidad (%): 5.4 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:24 | Hora de llegar a la Unimet: 07:40 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 12 a 2 p.m.
Año: 2025 | Número de personas: 1 | Velocidad: 34.2 | Velocidad inicial: 31.7 | Velocidad máximo: 56.4 | Velocidad promedio: 34.2 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 45.6 | desvío (%): 19.2 | cambio de velocidad (%): 8.1 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:40 | Hora de llegar a la Unimet: 07:58 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2025 | Número de personas: 3 | Velocidad: 37.1 | Velocidad inicial: 34.5 | Velocidad máximo: 61.3 | Velocidad promedio: 37.1 | Ubicación: Municipio Libertador | Tipo de vía: urbana | Zona donde vive: Municipio Libertador | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 49.3 | desvío (%): 21.3 | cambio de velocidad (%): 5.7 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:40 | Hora de llegar a la Unimet: 07:57 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 12 a 2 p.m., de 2 a 4 p.m.
Año: 2025 | Número de personas: 3 | Velocidad: 29.1 | Velocidad inicial: 26.9 | Velocidad máximo: 47.8 | Velocidad promedio: 29.1 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 52.7 | desvío (%): 27.7 | cambio de velocidad (%): 7.3 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 06:57 | Hora de llegar a la Unimet: 07:18 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 10 a 12 a.m.
Año: 2025 | Número de personas: 1 | Velocidad: 36.0 | Velocidad inicial: 33.4 | Velocidad máximo: 59.3 | Velocidad promedio: 36.0 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Lento | reacción a situación externa (%): 41.9 | desvío (%): 12.5 | cambio de velocidad (%): 4.3 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 06:36 | Hora de llegar a la Unimet: 06:53 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 12 a 2 p.m., de 4 a 6 p.m.
